Year,Genre,Count
1980,"['Comedy','Horror']",12
1980,"['Comedy','Drama','Romance']",96
1980,"['Drama','History']",740
1980,"['Horror','ScienceFiction','Thriller']",63
1980,"['Action','Adventure','Fantasy','ScienceFiction']",642
1980,['Comedy'],1104
1980,"['Romance','Adventure','Drama']",422
1980,"['Comedy','Drama']",18
1980,"['Action','Drama','History','War']",135
1980,"['War','Action','Thriller']",19
1980,"['Comedy','Drama']",48
1980,"['Action','Drama','Thriller']",21
1980,['Comedy'],370
1980,"['Drama','Romance','Music']",5
1980,"['Horror','Thriller']",113
1980,['Comedy'],18
1980,"['Thriller','Drama','Crime','Romance']",137
1980,['Horror'],86
1980,"['Drama','History','War']",37
1980,"['Action','Comedy','Drama','Romance','Western']",51
1980,"['Comedy','Crime','Thriller','Mystery','Horror']",16
1980,"['Crime','Thriller','Mystery']",43
1980,['ScienceFiction'],42
1980,"['Comedy','Drama']",28
1980,['Comedy'],102
1980,"['Comedy','Family']",14
1980,['Comedy'],17
1980,"['Mystery','Drama','Fantasy','ScienceFiction','Thriller','Horror']",169
1980,"['Action','Adventure','Comedy']",95
1980,['Horror'],19
1980,"['Drama','Mystery','Thriller']",32
1980,"['Action','Comedy']",27
1980,"['Action','Drama','Thriller']",26
1980,['Horror'],77
1980,"['Drama','Comedy','Romance']",47
1980,"['Drama','War']",83
1980,['Horror'],29
1980,"['Drama','Romance','Comedy']",225
1980,"['Crime','Drama']",98
1980,"['Comedy','Music']",9
1980,['Drama'],8
1980,"['Horror','Thriller']",144
1980,"['Action','Adventure','Comedy']",70
1980,"['Drama','Music']",67
1980,"['Drama','Romance','Music']",1
1980,"['Horror','Action','Drama','Mystery','Thriller']",89
1980,"['Documentary','Music','History']",4
1980,"['Adventure','Horror','Mystery','Thriller']",27
1980,"['Drama','Romance','War']",58
1980,['Music'],3
1980,"['Thriller','Action','Adventure']",38
1980,['Horror'],30
1980,"['Horror','Mystery','Thriller']",159
1980,"['Action','Drama']",2
1980,"['Action','Thriller','Crime','Drama']",35
1980,"['Drama','ScienceFiction']",9
1980,['Drama'],97
1980,"['Comedy','Romance']",8
1980,"['Action','ScienceFiction']",120
1980,"['Crime','Drama','Mystery','Thriller']",6
1980,['ScienceFiction'],237
1980,"['Action','Comedy','Drama','Thriller']",44
1980,"['Comedy','Fantasy']",30
1980,"['Thriller','Crime']",9
1980,"['Drama','Thriller']",23
1980,"['Comedy','ScienceFiction']",16
1981,"['Animation','ScienceFiction']",150
1981,['Drama'],21
1981,"['Adventure','Animation','Drama','Family']",884
1981,['Drama'],101
1981,"['ScienceFiction','Action']",720
1981,"['Drama','Horror']",165
1981,"['Adventure','Action']",3949
1981,"['Action','Drama','History','War','Adventure']",623
1981,"['Action','Drama','Music','Thriller']",37
1981,"['Horror','Comedy']",571
1981,"['Action','Comedy']",253
1981,"['Drama','History']",213
1981,"['Horror','Thriller']",321
1981,"['Horror','Thriller']",370
1981,"['Comedy','Action','Adventure']",37
1981,"['Fantasy','Comedy','ScienceFiction','Family']",6
1981,['Drama'],33
1981,['Drama'],0
1981,['Comedy'],205
1981,['Drama'],55
1981,"['Drama','Horror','Thriller']",132
1981,"['Fantasy','Adventure']",241
1981,['Horror'],32
1981,"['Drama','Thriller','Crime','Romance']",128
1981,"['Drama','History']",70
1981,"['Family','Fantasy','ScienceFiction','Adventure','Comedy']",255
1981,"['Adventure','Action','Thriller']",497
1981,"['Adventure','Comedy']",15
1981,['Horror'],69
1981,"['Action','Crime','Thriller']",87
1981,"['Adventure','Drama']",111
1981,['Comedy'],7
1981,"['Crime','Family','Comedy']",72
1981,"['Comedy','Drama','Romance']",125
1981,"['Romance','Crime','Drama']",115
1981,"['Drama','Horror']",153
1981,"['Documentary','Music']",27
1981,['Comedy'],185
1981,"['Adventure','Action','Thriller','ScienceFiction']",981
1981,"['Animation','Music']",21
1981,"['Drama','Mystery','Thriller','Crime']",32
1981,"['Drama','Thriller','Crime']",40
1981,['Drama'],17
1981,['Horror'],121
1981,['Horror'],913
1981,"['Crime','Drama']",24
1981,['Comedy'],161
1981,['Comedy'],38
1981,['Horror'],71
1981,['Drama'],268
1981,['ScienceFiction'],153
1981,"['Western','Action','Comedy','Adventure','Romance']",15
1981,"['Drama','Romance']",46
1981,"['Comedy','Drama','Romance']",7
1981,"['Comedy','Family','ScienceFiction']",32
1981,"['Comedy','Drama','Romance']",12
1981,"['Adventure','Action','Crime']",24
1981,['Fantasy'],69
1981,"['Action','Comedy']",0
1982,"['ScienceFiction','Drama','Thriller']",3833
1982,['Drama'],1
1982,"['Comedy','Drama']",35
1982,"['Comedy','Music','Romance']",89
1982,"['Drama','Romance']",149
1982,"['ScienceFiction','Adventure','Family','Fantasy']",3359
1982,"['Mystery','Crime','Drama','History','Romance']",22
1982,"['Documentary','Music']",140
1982,"['Drama','History']",730
1982,['Music'],363
1982,['Horror'],59
1982,"['Drama','Fantasy','Horror','Thriller']",97
1982,"['Romance','Drama']",15
1982,"['Action','Adventure','ScienceFiction','Thriller']",688
1982,"['Comedy','Drama','Family','Music','Romance']",185
1982,"['Adventure','Fantasy','Action']",663
1982,"['Horror','Thriller']",257
1982,"['Horror','Mystery','ScienceFiction']",232
1982,['Horror'],811
1982,"['Fantasy','Drama','Mystery']",138
1982,['Drama'],9
1982,"['ScienceFiction','Action','Adventure']",717
1982,"['Comedy','Mystery']",104
1982,"['Fantasy','Animation','Drama','Family']",186
1982,['Fantasy'],233
1982,['Comedy'],13
1982,"['Horror','ScienceFiction']",8
1982,"['Horror','Mystery','ScienceFiction']",1629
1982,"['Action','Adventure','Thriller','War']",1523
1982,['Drama'],894
1982,['Comedy'],46
1982,"['Comedy','Documentary']",12
1982,"['Horror','ScienceFiction']",92
1982,['Drama'],24
1982,['Comedy'],276
1982,"['War','Drama','Romance']",84
1982,"['Action','Thriller']",1
1982,"['Action','Adventure','Drama']",151
1982,"['Horror','Comedy','Fantasy']",228
1982,['Comedy'],2
1982,['Drama'],132
1982,['Horror'],18
1982,['Comedy'],330
1982,"['Comedy','Mystery','Romance']",44
1982,['Comedy'],5
1982,"['Action','Crime','Thriller']",74
1982,"['Comedy','Drama']",84
1982,"['Animation','Drama','Family','ScienceFiction','Mystery']",38
1982,"['Comedy','Horror']",61
1982,"['Comedy','Drama','Family','Music']",203
1982,"['Drama','Romance']",219
1982,['Comedy'],87
1982,"['Comedy','Romance']",429
1982,"['Action','Comedy']",25
1982,"['Family','Drama','Action','Western','Romance']",38
1982,"['Comedy','Horror']",75
1982,['Documentary'],0
1982,"['Action','ScienceFiction','Western']",16
1982,"['Action','Fantasy']",99
1982,"['Comedy','Family']",64
1982,"['Action','Horror','ScienceFiction','Thriller']",22
1982,"['Animation','Fantasy','Family']",20
1982,"['Thriller','Action','Comedy','Crime','Drama']",364
1983,"['Adventure','Action','ScienceFiction']",4763
1983,"['Drama','History']",241
1983,"['Comedy','Drama']",81
1983,"['Horror','Thriller']",40
1983,"['Thriller','Horror']",266
1983,"['Drama','Comedy']",178
1983,"['Drama','Music','Romance']",22
1983,"['Fantasy','Mystery','Thriller']",38
1983,"['Comedy','Romance','ScienceFiction']",131
1983,"['Crime','Drama']",293
1983,"['Horror','ScienceFiction','Thriller']",320
1983,"['Horror','Thriller']",194
1983,"['Comedy','Drama']",38
1983,"['Comedy','Drama']",124
1983,['Drama'],32
1983,['Horror'],392
1983,"['Comedy','Action','Adventure','Fantasy','ScienceFiction']",500
1983,"['Comedy','Adventure','Romance']",412
1983,"['Comedy','Family']",352
1983,"['ScienceFiction','Horror']",23
1983,"['Comedy','Drama','Foreign','Music']",22
1983,"['Horror','Mystery','Thriller']",128
1983,"['Comedy','Romance']",340
1983,"['Drama','Music','Romance']",313
1983,['Comedy'],763
1983,"['Comedy','Drama','Romance']",17
1983,"['Action','Adventure','Drama']",36
1983,"['Comedy','Drama','Family']",18
1983,"['Horror','Thriller','Romance']",114
1983,['Drama'],0
1983,"['Action','Drama','Romance','Thriller']",67
1983,"['Comedy','Drama','Family']",79
1983,['Comedy'],61
1983,"['Comedy','Romance']",29
1983,['Horror'],124
1983,['Comedy'],34
1983,['Comedy'],31
1983,"['Action','Crime','Drama','Thriller']",3017
1983,"['Fantasy','Action','Adventure']",130
1983,"['Action','Adventure','Drama','Thriller']",54
1983,"['Drama','Music']",32
1983,"['Comedy','Romance']",16
1983,"['Drama','Thriller']",84
1983,"['Action','Crime','Drama','Romance','Thriller','Western']",67
1983,"['Action','Crime','Thriller']",210
1983,"['Adventure','ScienceFiction']",37
1983,"['Music','Drama','Romance']",51
1983,"['Comedy','Romance']",4
1983,"['Animation','Fantasy','ScienceFiction']",37
1983,"['ScienceFiction','Thriller']",65
1983,['Comedy'],9
1983,['Comedy'],9
1984,"['Drama','History','Music']",1107
1984,"['Drama','Crime']",1104
1984,"['Action','Thriller','ScienceFiction']",4208
1984,"['Comedy','Music']",413
1984,"['War','Drama','History']",180
1984,['Drama'],282
1984,['Horror'],1212
1984,"['ScienceFiction','Action','Adventure','Thriller']",443
1984,"['Comedy','Crime','ScienceFiction','Thriller']",146
1984,"['Horror','Thriller']",241
1984,"['Fantasy','Horror','Comedy']",1629
1984,"['Action','ScienceFiction','Adventure']",576
1984,"['Comedy','Fantasy','Romance']",328
1984,"['Adventure','Action']",2841
1984,"['Drama','Romance','ScienceFiction']",311
1984,"['Drama','Fantasy','Horror','Thriller']",243
1984,"['Comedy','Romance']",455
1984,"['Drama','Family','Fantasy','Adventure']",1031
1984,['Drama'],7
1984,"['Comedy','Drama','Music','Romance']",13
1984,"['Comedy','Romance']",49
1984,"['Thriller','ScienceFiction']",290
1984,"['Drama','Action','Comedy','Crime']",40
1984,"['Action','Drama','Horror','ScienceFiction','Thriller']",34
1984,"['Comedy','Crime']",614
1984,['Drama'],3
1984,"['Action','Adventure','Comedy','Romance']",477
1984,['Drama'],913
1984,"['Comedy','Horror','ScienceFiction']",94
1984,"['Comedy','Fantasy']",2431
1984,"['Drama','Mystery','War']",54
1984,"['Documentary','Music']",47
1984,['Drama'],16
1984,"['Drama','Mystery','Thriller']",4
1984,['Comedy'],13
1984,"['Comedy','ScienceFiction']",103
1984,['Drama'],162
1984,['Drama'],21
1984,['Drama'],6
1984,"['Drama','Family']",31
1984,"['Action','Adventure','Crime','Drama','Mystery','Romance','Thriller']",40
1984,"['Music','Drama']",6
1984,"['Comedy','Drama','Romance']",17
1984,"['Drama','History']",112
1984,"['Romance','Comedy','Family']",102
1984,"['Action','Thriller']",217
1984,['Comedy'],156
1984,"['Crime','Drama','Thriller']",308
1984,"['ScienceFiction','Action','Comedy','Horror']",116
1984,"['Action','Adventure','Romance','ScienceFiction']",219
1984,"['Comedy','Drama','ScienceFiction']",26
1984,"['Fantasy','Drama','Horror','Action','Thriller']",174
1984,"['Action','Adventure','Thriller','War']",107
1984,"['Adventure','Horror','ScienceFiction','Thriller']",72
1984,"['Drama','Family','Music','Romance']",525
1984,"['Adventure','Fantasy','Action','ScienceFiction']",108
1984,"['Comedy','Drama']",112
1984,"['Thriller','Crime','ScienceFiction']",42
1984,"['Comedy','Horror','Fantasy']",58
1984,"['Action','Drama','History']",109
1984,"['Action','Comedy','Crime']",985
1984,['Comedy'],204
1984,"['Horror','ScienceFiction']",62
1984,"['Action','Comedy']",86
1984,"['Music','Drama','Crime','Romance']",71
1984,"['Comedy','Drama']",26
1984,"['Comedy','Romance']",9
1984,"['Comedy','Drama','Romance']",52
1984,"['Action','Adventure','Comedy','Fantasy','ScienceFiction']",22
1984,"['Drama','Romance']",5
1984,"['Adventure','Fantasy','Action']",391
1984,"['Drama','Romance']",10
1984,"['Drama','Romance']",61
1985,"['History','Drama','Romance']",4
1985,"['Action','Foreign']",11
1985,"['Comedy','ScienceFiction']",877
1985,"['Action','Drama','History']",349
1985,['Comedy'],164
1985,"['Adventure','Comedy','ScienceFiction','Family']",6239
1985,"['Drama','Romance']",164
1985,"['Comedy','Romance']",121
1985,"['Drama','Comedy']",70
1985,"['Crime','Drama','Romance','Thriller']",390
1985,['Drama'],290
1985,"['Comedy','Drama']",2189
1985,['Horror'],367
1985,"['Horror','Thriller']",200
1985,"['Adventure','Comedy','Family']",1563
1985,['Animation'],228
1985,"['Fantasy','Comedy','Romance']",206
1985,['Drama'],12
1985,"['Comedy','Drama']",39
1985,['Adventure'],27
1985,"['Family','Fantasy']",15
1985,"['Adventure','Family','Fantasy']",122
1985,"['Comedy','Romance','Fantasy']",375
1985,"['Adventure','Fantasy']",282
1985,"['Drama','Romance']",133
1985,"['Action','Thriller']",129
1985,['Comedy'],99
1985,"['Action','Adventure','Drama']",64
1985,"['Comedy','Crime','Mystery']",210
1985,"['Adventure','Fantasy','Action']",211
1985,"['Adventure','Action','Thriller']",515
1985,"['Fantasy','Horror','ScienceFiction','Thriller']",136
1985,"['Comedy','Crime']",349
1985,"['Family','Fantasy','Adventure','ScienceFiction','Comedy']",58
1985,"['Romance','Western']",255
1985,"['Action','Adventure','Thriller','War']",884
1985,"['Action','Adventure','Comedy','Romance']",289
1985,"['Comedy','Drama','ScienceFiction']",329
1985,['Drama'],984
1985,"['Comedy','Thriller','Crime','Mystery']",377
1985,"['Action','Adventure','Crime','Drama','Family','Mystery','Thriller']",172
1985,"['Comedy','Family','Fantasy','ScienceFiction']",41
1985,"['Thriller','Horror']",41
1985,['Drama'],345
1985,"['Drama','Romance']",8
1985,"['Comedy','Thriller','Horror']",140
1985,"['Adventure','Comedy','Romance']",232
1985,['Horror'],279
1985,"['ScienceFiction','Comedy','Horror']",263
1985,"['Mystery','Thriller']",63
1985,"['Thriller','Drama','Crime']",43
1985,['Drama'],33
1985,"['Comedy','Drama']",31
1985,"['Drama','Mystery']",40
1985,['Comedy'],39
1985,"['Adventure','Comedy','Family','Music']",12
1985,"['Adventure','Fantasy','Action','ScienceFiction','Family']",24
1985,"['Romance','Comedy','Drama']",4
1985,"['Action','Crime','Drama','Thriller']",68
1985,"['Adventure','Drama','Fantasy','Romance']",264
1985,"['Comedy','Romance']",14
1985,"['Adventure','Comedy']",239
1985,['Drama'],28
1985,"['Romance','Comedy','Crime','Drama']",82
1985,['Comedy'],48
1985,"['Action','Adventure','ScienceFiction']",765
1985,"['Action','Adventure','War']",65
1985,"['Drama','History']",24
1985,['Comedy'],57
1985,"['Action','Thriller','Crime','Drama']",44
1985,['Comedy'],144
1985,"['Drama','Action','Romance']",24
1985,"['Comedy','Family','Music','Romance']",40
1985,['Comedy'],29
1985,['Comedy'],44
1985,"['Action','Crime','Drama','Thriller']",14
1985,"['Drama','History']",15
1985,"['Action','Adventure','Comedy']",71
1985,"['Comedy','Horror']",270
1985,"['Action','Adventure']",71
1985,"['Horror','ScienceFiction','Thriller','Action']",10
1985,"['Action','Thriller']",89
1985,"['Action','Thriller']",51
1985,"['Comedy','ScienceFiction']",15
1985,"['Action','Crime','Thriller']",18
1986,"['Drama','War','Action']",1236
1986,"['Action','Romance','War']",1736
1986,['Drama'],113
1986,['Drama'],103
1986,"['Horror','Action','Thriller','ScienceFiction']",3282
1986,"['Crime','Drama']",1568
1986,"['Crime','Drama','Comedy']",149
1986,"['Adventure','Action','Fantasy']",642
1986,"['Horror','Mystery']",74
1986,"['ScienceFiction','Adventure']",490
1986,"['Adventure','Family','Fantasy']",618
1986,"['Horror','Mystery','Thriller']",219
1986,"['Horror','Thriller']",172
1986,"['Family','ScienceFiction','Adventure']",227
1986,"['Comedy','Animation','Family']",334
1986,"['Crime','Drama','Mystery','Thriller']",758
1986,"['Action','Drama','Horror','ScienceFiction']",170
1986,"['Drama','Family','Animation','Adventure']",344
1986,['Comedy'],313
1986,"['Adventure','Drama']",28
1986,"['Comedy','Horror']",144
1986,"['Crime','Drama','Horror','Thriller']",142
1986,"['Crime','Drama']",15
1986,"['Drama','Comedy','Romance','Family']",54
1986,"['Comedy','Drama','Romance']",51
1986,"['Drama','Romance']",72
1986,"['Drama','Family']",8
1986,"['Drama','Music','Romance']",106
1986,"['Drama','Crime','Romance']",62
1986,"['Action','Horror']",29
1986,"['Comedy','Drama']",47
1986,"['Comedy','Romance']",288
1986,"['Comedy','Crime']",259
1986,[],2
1986,['Comedy'],113
1986,"['Comedy','Drama','Romance']",48
1986,"['Drama','Comedy','Romance']",30
1986,"['Drama','Thriller']",13
1986,"['Adventure','Drama','Action','Romance','Family']",457
1986,"['Comedy','Fantasy','ScienceFiction']",227
1986,"['Drama','Family','Fantasy','ScienceFiction']",36
1986,"['Horror','ScienceFiction']",1038
1986,"['Thriller','Action','Comedy','Crime']",58
1986,"['Action','Comedy','Crime']",46
1986,['Horror'],142
1986,['Comedy'],104
1986,"['Horror','Music']",40
1986,"['Horror','ScienceFiction']",57
1986,"['Romance','Drama','History']",1
1986,"['Drama','Thriller','Mystery']",739
1986,"['Romance','Comedy','Thriller']",86
1986,"['Comedy','Drama','Fantasy','Romance']",138
1986,"['Adventure','Comedy']",512
1986,"['Comedy','Crime']",41
1986,['Comedy'],42
1986,['Drama'],297
1986,"['Crime','Drama','Thriller']",23
1986,"['Action','Comedy','Drama','War']",270
1986,"['Action','Adventure','Comedy']",48
1986,"['Comedy','Western']",287
1986,"['Horror','ScienceFiction']",58
1986,"['Adventure','Drama']",126
1986,"['Action','Adventure','Comedy']",311
1986,"['Comedy','Drama','Romance']",20
1986,"['Drama','Family']",17
1986,"['Action','Crime','Thriller']",38
1986,"['Crime','Drama','Comedy']",25
1986,['Drama'],2
1986,[],3
1986,"['Adventure','Drama','Action','History']",295
1986,"['Horror','Comedy','Music']",389
1986,"['Action','Adventure','Comedy']",70
1986,"['Crime','Drama','Mystery','Thriller']",22
1986,"['Horror','Thriller']",7
1986,"['Comedy','Horror','Music']",45
1986,"['Action','Thriller','War']",64
1986,"['Adventure','Drama','Family']",54
1986,"['Adventure','Action','Comedy']",111
1986,"['Horror','Thriller']",79
1986,['Comedy'],1340
1986,[],4
1986,"['Mystery','ScienceFiction','Drama']",12
1986,['Horror'],30
1986,['Comedy'],14
1986,['Drama'],6
1986,"['Drama','Family']",143
1986,"['Action','Adventure']",3
1986,['Adventure'],15
1986,"['Comedy','Romance']",29
1986,"['Action','Crime','Drama']",14
1986,"['Drama','Action']",7
1986,"['Drama','Fantasy','Horror']",33
1986,"['Comedy','Drama']",3
1986,"['Comedy','Drama','Romance']",53
1986,"['Comedy','Romance']",6
1986,"['Horror','Comedy','ScienceFiction']",43
1986,"['Comedy','Horror','ScienceFiction']",113
1986,"['Drama','Romance']",183
1986,"['Action','Adventure','Comedy','Fantasy']",727
1986,"['Crime','Thriller','Action']",91
1986,['Horror'],22
1986,['Animation'],134
1986,"['Crime','Drama']",67
1986,"['Drama','Action','Crime','Mystery']",52
1986,"['Music','Drama']",6
1986,"['Action','Comedy','Crime']",10
1986,"['Crime','Horror','Thriller']",340
1986,"['Crime','Drama']",59
1986,"['Drama','Romance']",50
1986,['Drama'],73
1986,"['Action','Comedy','Drama','Romance']",68
1986,"['Action','Comedy','Horror','ScienceFiction','Thriller']",221
1986,"['Comedy','Family','ScienceFiction']",535
1986,"['Comedy','Horror']",39
1986,"['Family','Adventure']",60
1986,['Comedy'],59
1987,"['Music','Romance']",2
1987,[],0
1987,"['Drama','Music','Romance']",1371
1987,"['Adventure','Family','Fantasy','Comedy','Romance']",1518
1987,"['Comedy','Drama']",173
1987,"['Drama','Fantasy','Romance']",256
1987,"['Drama','War']",2595
1987,"['Action','Comedy','Horror','ScienceFiction']",196
1987,"['Horror','Comedy','Fantasy']",760
1987,"['Drama','Romance']",104
1987,"['Crime','Drama','Horror','Mystery','Thriller']",39
1987,"['Comedy','Crime']",548
1987,"['Comedy','Drama']",38
1987,"['Drama','History']",362
1987,"['Horror','Thriller']",363
1987,['Horror'],35
1987,"['Adventure','Action','Comedy','Thriller','Crime']",1367
1987,"['Thriller','Comedy','Crime','Adventure']",169
1987,"['Fantasy','Horror','Comedy']",66
1987,"['Horror','ScienceFiction']",21
1987,"['Crime','Drama','History','Thriller']",1424
1987,"['Comedy','Drama','Romance']",101
1987,"['Comedy','Romance']",4
1987,"['Comedy','Crime']",261
1987,"['Adventure','ScienceFiction','Comedy']",20
1987,"['Horror','Fantasy']",107
1987,"['Action','Adventure','ScienceFiction']",327
1987,"['Drama','Action','Thriller']",11
1987,"['Horror','ScienceFiction']",7
1987,"['Comedy','Drama']",131
1987,"['Comedy','Drama']",12
1987,"['Action','Comedy','Mystery']",32
1987,"['Crime','Thriller','Mystery']",20
1987,"['Music','Drama']",10
1987,"['Action','Thriller','Crime','Drama']",22
1987,"['Crime','Drama','Romance','Thriller']",38
1987,"['Drama','War']",36
1987,"['Action','Thriller','ScienceFiction']",1494
1987,['Horror'],133
1987,['Horror'],12
1987,"['Comedy','ScienceFiction']",924
1987,"['Comedy','Drama','Romance']",173
1987,['Drama'],33
1987,"['Drama','Romance']",62
1987,"['Romance','Drama','Thriller','Horror','Mystery']",305
1987,"['Drama','Foreign','Romance']",10
1987,"['Comedy','Family','Fantasy']",157
1987,['Comedy'],51
1987,"['Comedy','Fantasy','Romance','ScienceFiction']",20
1987,"['Comedy','Romance']",115
1987,"['Action','Comedy','Romance']",21
1987,"['Thriller','Action','Adventure','Crime']",51
1987,"['Comedy','Drama','War']",658
1987,"['Drama','Music']",120
1987,"['Action','Drama','Thriller']",155
1987,"['ScienceFiction','Action','Adventure','Thriller']",2129
1987,['Drama'],27
1987,"['Action','Horror','ScienceFiction','Thriller']",85
1987,"['Crime','Horror','Thriller']",29
1987,"['Comedy','Crime','Action']",9
1987,"['Action','Adventure','Family']",23
1987,"['Animation','ScienceFiction','Fantasy','Adventure']",25
1987,"['Action','ScienceFiction']",713
1987,"['Horror','Mystery','Thriller']",326
1987,"['Crime','Comedy']",16
1987,"['Adventure','Action','Comedy','Thriller']",15
1987,"['Drama','Horror','Thriller']",149
1987,"['Drama','Horror']",51
1987,['Horror'],464
1987,"['Horror','Comedy']",30
1987,"['Comedy','Horror']",34
1987,['Comedy'],567
1987,"['Action','Adventure','Thriller']",447
1987,"['Crime','Drama']",557
1987,"['Crime','Drama','Mystery','Thriller']",83
1987,['Drama'],5
1987,"['Comedy','ScienceFiction']",37
1987,"['Comedy','Romance','Family']",70
1987,"['Comedy','Music']",15
1987,"['Comedy','Drama','Romance']",80
1987,"['Action','Crime','Drama','Thriller']",26
1987,"['Action','Comedy','Crime']",627
1987,"['Action','Adventure','Comedy']",3
1987,"['Drama','Romance']",9
1987,['Comedy'],32
1987,"['Fantasy','Adventure','Animation','Comedy','Family','Music']",94
1987,"['Drama','Comedy','Romance','Family']",167
1987,['ScienceFiction'],67
1987,['Comedy'],17
1987,['Drama'],52
1987,['Horror'],1
1987,"['Horror','Thriller','Crime','Mystery']",20
1987,['Drama'],34
1987,"['Drama','Action']",2
1987,['Comedy'],12
1987,['Comedy'],106
1987,"['Drama','History','War']",491
1987,"['Comedy','Family']",40
1987,"['Action','Crime','Drama','Thriller','Western']",20
1987,['Drama'],6
1987,['Drama'],15
1987,"['Drama','Horror','Mystery','Thriller']",60
1987,"['Action','Drama','Thriller']",49
1987,"['Drama','History']",25
1987,"['Drama','Fantasy']",5
1987,['Drama'],9
1987,"['Romance','Drama']",5
1987,"['Action','Adventure','Comedy','Drama','Family','Thriller']",14
1987,['Comedy'],20
1987,"['Drama','War']",44
1987,['Comedy'],21
1987,"['Comedy','Drama']",11
1987,"['Fantasy','Comedy']",2
1987,"['Action','Comedy','ScienceFiction']",336
1987,['Drama'],30
1987,"['Action','Adventure','Comedy']",29
1987,"['Adventure','Thriller']",227
1987,"['Action','Comedy']",27
1987,"['Drama','Crime','Romance']",77
1987,"['Comedy','Fantasy']",39
1987,"['Horror','Comedy']",545
1987,"['Fantasy','Drama','Comedy','Romance']",16
1987,"['Comedy','Fantasy']",17
1987,"['Comedy','Romance']",8
1987,"['Fantasy','Comedy','Romance']",130
1987,"['Action','Fantasy','ScienceFiction','Adventure','Thriller']",196
1987,"['Comedy','Thriller']",1
1987,"['Horror','Comedy','Action','Fantasy','ScienceFiction']",146
1987,"['History','Drama']",10
1987,['Comedy'],8
1987,"['Comedy','Fantasy','Horror','Romance']",5
1987,"['Action','Drama','Thriller']",28
1987,"['Action','Drama','Romance']",13
1987,['Comedy'],71
1987,['Drama'],32
1987,"['Crime','Drama','Thriller']",45
1987,"['Crime','Comedy']",147
1987,['Drama'],40
1987,"['Horror','Comedy','Foreign']",30
1987,"['Comedy','Drama']",76
1987,"['Action','Adventure','Drama']",49
1987,"['Drama','Horror','Mystery','Thriller']",76
1987,"['Thriller','Horror','Mystery']",79
1987,['Drama'],22
1987,"['Family','Adventure','Drama']",28
1987,"['Drama','Romance','Foreign']",2
1988,"['Animation','Comedy','Family']",372
1988,['Thriller'],0
1988,"['Action','Thriller']",4005
1988,"['Comedy','Crime']",576
1988,"['Drama','Romance']",834
1988,"['Mystery','Documentary','Crime']",109
1988,"['Adventure','Drama','Romance']",364
1988,"['ScienceFiction','Animation']",792
1988,"['Thriller','Comedy','Drama']",387
1988,"['Comedy','Romance']",89
1988,['Horror'],2
1988,"['Crime','Action','Adventure','Drama','Western']",262
1988,['Drama'],1762
1988,"['Horror','Thriller']",287
1988,"['Horror','Thriller']",196
1988,"['Horror','Thriller']",212
1988,"['Horror','Thriller']",605
1988,"['Horror','Thriller']",127
1988,"['Drama','Romance']",267
1988,['Drama'],206
1988,"['Adventure','Action','Drama','Fantasy','Mystery']",20
1988,"['Fantasy','Comedy']",1475
1988,"['Adventure','Drama','Action']",484
1988,"['Comedy','Drama','Romance']",242
1988,['Comedy'],2
1988,"['Comedy','Crime','Romance']",67
1988,"['Horror','Thriller','Mystery','Fantasy']",79
1988,"['Comedy','Crime']",195
1988,"['Action','Adventure','Thriller','War']",703
1988,"['Comedy','Drama','ScienceFiction']",103
1988,"['Adventure','Comedy']",310
1988,"['Drama','Horror','Thriller']",176
1988,"['Romance','Action','Comedy']",10
1988,['Comedy'],74
1988,"['Fantasy','Drama','Comedy','Romance','Family']",1022
1988,"['Action','Adventure','Crime','Romance','Thriller']",116
1988,"['Action','Adventure','Drama','Thriller']",17
1988,"['Comedy','Horror']",81
1988,"['Thriller','Drama','Horror','ScienceFiction']",58
1988,"['Comedy','Family','Music']",102
1988,"['Drama','Comedy','Crime','Fantasy']",53
1988,"['Fantasy','Animation','Comedy','Crime','Family']",1466
1988,"['Comedy','Drama']",149
1988,['Drama'],60
1988,"['Fantasy','Comedy','Drama']",395
1988,"['Adventure','Comedy','Crime']",241
1988,"['Drama','Romance']",15
1988,"['Documentary','Music']",28
1988,"['Action','Adventure','Crime','Drama','Mystery','Thriller']",80
1988,['Drama'],49
1988,"['Comedy','Drama','Romance']",13
1988,"['Comedy','Romance']",154
1988,"['Action','Drama','Romance','Thriller']",19
1988,"['Adventure','Drama','Family']",85
1988,"['Comedy','Drama']",27
1988,['Action'],370
1988,"['Drama','Romance']",5
1988,"['Drama','Music']",7
1988,"['Action','Thriller']",8
1988,"['Drama','Romance']",23
1988,"['Drama','Comedy','Crime']",13
1988,"['Documentary','Music']",20
1988,"['Crime','ScienceFiction','Thriller']",81
1988,"['Action','Adventure','Comedy','Crime','Drama']",51
1988,['Drama'],11
1988,"['Action','War']",55
1988,"['Action','Horror','ScienceFiction','Thriller']",97
1988,"['Fantasy','Horror']",108
1988,"['Comedy','Crime']",1020
1988,"['Horror','Thriller']",227
1988,"['Comedy','Drama','Romance']",51
1988,['Drama'],46
1988,"['Comedy','Drama']",41
1988,"['Comedy','Drama','Romance']",127
1988,"['Action','Comedy']",62
1988,"['Crime','Drama','Mystery','Thriller']",18
1988,"['Comedy','Drama']",17
1988,"['Drama','History']",63
1988,"['Thriller','Crime','Drama']",336
1988,['Drama'],51
1988,"['Fantasy','Comedy']",27
